,baseline,v5,v5(compound),defensive,defensive(fixed),balanced,balanced(fixed),aggressive,aggressive(fixed),SOXL 보유
2001-11-21,87718983.39470018,85393058.89148614,85509325.94001624,,,,,,,41580558.86591331
2001-11-23,89096923.3624034,85393058.89148614,85509325.94001624,,,,,,,43654862.79097744
2001-11-26,91887295.68726338,85393058.89148614,85509325.94001624,,,,,,,48932352.82490726
2001-11-27,91887295.68726338,85393058.89148614,85509325.94001624,,,,,,,49079230.957153216
2001-11-28,91879803.22288848,85393058.89148614,85509325.94001624,,,,,,,42519525.68606407
2001-11-29,92486456.19714575,85393058.89148614,85509325.94001624,,,,,,,46008272.613245755
2001-11-30,92478963.72305329,85393058.89148614,85509325.94001624,,,,,,,44201111.793564625
2001-12-03,92176585.2092397,85393058.89148614,85509325.94001624,,,,,,,42461460.78400795
2001-12-04,94331981.1327183,85393058.89148614,85509325.94001624,,,,,,,48740342.384790465
2001-12-05,94331981.1327183,85393058.89148614,85509325.94001624,,,,,,,60396324.00348067
2001-12-06,94324488.62881684,85393058.89148614,85509325.94001624,,,,,,,59202028.03401911
2001-12-07,93506567.7605407,85393058.89148614,85509325.94001624,,,,,,,52837894.83303899
2001-12-10,92266785.57518107,85393058.89148614,85509325.94001624,,,,,,,49455920.96575251
2001-12-11,93230277.50104827,85393058.89148614,85509325.94001624,,,,,,,51041841.7106214
2001-12-12,93054456.77957597,85393058.89148614,85509325.94001624,,,,,,,50594336.22147367
2001-12-13,88991187.66671714,85393058.89148614,85509325.94001624,,,,,,,43412964.883010834
2001-12-14,91402837.37135048,85393058.89148614,85509325.94001624,,,,,,,46084172.209218316
2001-12-17,93187826.91158499,85393058.89148614,85509325.94001624,,,,,,,49140612.90561415
2001-12-18,93522768.51982857,85393058.89148614,85509325.94001624,,,,,,,50279393.14071965
2001-12-19,92628355.1539887,85393058.89148614,85509325.94001624,,,,,,,42500925.9574381
2001-12-20,89961053.29932612,85393058.89148614,85509325.94001624,,,,,,,36055529.385533035
2001-12-21,92017849.60693562,85393058.89148614,85509325.94001624,,,,,,,38784406.29846346
2001-12-24,91629557.86888674,85393058.89148614,85509325.94001624,,,,,,,37923770.690183595
2001-12-26,92567525.09120722,85393058.89148614,85509325.94001624,,,,,,,39307979.17930072
2001-12-27,93270865.88677546,85393058.89148614,85509325.94001624,,,,,,,41133142.48861525
2001-12-28,93427174.95331502,85393058.89148614,85509325.94001624,,,,,,,42173936.66100364
2001-12-31,93043946.71465698,85393058.89148614,85509325.94001624,,,,,,,39110634.35218198
2002-01-02,95085247.70207703,85393058.89148614,85509325.94001624,,,,,,,43874536.77243137
2002-01-03,95085247.70207703,85393058.89148614,85509325.94001624,,,,,,,53955457.91593358
2002-01-04,95077755.20448937,85393058.89148614,85509325.94001624,,,,,,,53390629.09268685
2002-01-07,94571748.51729184,85393058.89148614,85509325.94001624,,,,,,,49873870.70875489
2002-01-08,94714780.93510307,85393058.89148614,85509325.94001624,,,,,,,50265465.14821339
2002-01-09,94547877.37817964,85393058.89148614,85509325.94001624,,,,,,,49436875.677878104
2002-01-10,93960235.64476071,85393058.89148614,85509325.94001624,,,,,,,47757139.11525774
2002-01-11,93533389.87732603,85393058.89148614,85509325.94001624,,,,,,,46996551.46621699
2002-01-14,91554470.15469596,85393058.89148614,85509325.94001624,,,,,,,44244025.785177305
2002-01-15,91977876.59238267,85393058.89148614,85509325.94001624,,,,,,,44605296.59978569
2002-01-16,87210295.53196986,85393058.89148614,85509325.94001624,,,,,,,38946807.90452442
2002-01-17,90762080.56351925,85393058.89148614,85509325.94001624,,,,,,,41752797.85138058
2002-01-18,87988105.51464973,85393058.89148614,85509325.94001624,,,,,,,38559743.9494239
2002-01-22,81277589.27178605,85393058.89148614,85509325.94001624,,,,,,,33372322.295566753
2002-01-23,86216649.35324696,85393058.89148614,85509325.94001624,,,,,,,36349214.550144896
2002-01-24,88148026.99500552,85393058.89148614,85509325.94001624,,,,,,,38039602.822797954
2002-01-25,88921824.33600591,85393058.89148614,85509325.94001624,,,,,,,39149681.45831732
2002-01-28,90080600.63677543,85393058.89148614,85509325.94001624,,,,,,,41221222.91604119
2002-01-29,88769816.3075486,85393058.89148614,85509325.94001624,,,,,,,38375497.61621062
2002-01-30,92529649.0484353,85393058.89148614,85509325.94001624,,,,,,,41327437.60487825
2002-01-31,92718149.21291056,85393058.89148614,85509325.94001624,,,,,,,42300557.96341883
2002-02-01,92710656.7320021,85393058.89148614,85509325.94001624,,,,,,,41037779.53747348
2002-02-04,92279073.48523301,85393058.89148614,85509325.94001624,,,,,,,38742310.42947077
2002-02-05,91426633.31875783,85393058.89148614,85509325.94001624,,,,,,,37068806.95633642
2002-02-06,91177319.95346895,85393058.89148614,85509325.94001624,,,,,,,36733844.04535186
2002-02-07,87412691.69296911,85393058.89148614,85509325.94001624,,,,,,,33154791.73849729
2002-02-08,90817809.75567329,85393058.89148614,85509325.94001624,,,,,,,35328901.883208305
2002-02-11,95202258.3117915,85393058.89148614,85509325.94001624,,,,,,,39425885.532416284
2002-02-12,95062953.40624742,85393058.89148614,85509325.94001624,,,,,,,38764718.267673224
2002-02-13,96059934.25815637,85393058.89148614,85509325.94001624,,,,,,,41345209.73090022
2002-02-14,96052441.76687074,85393058.89148614,85509325.94001624,,,,,,,40681044.89521348
2002-02-15,95500341.21987423,85393058.89148614,85509325.94001624,,,,,,,37751175.25731757
2002-02-19,92931739.13322951,85393058.89148614,85509325.94001624,,,,,,,32787467.95409905
2002-02-20,94718802.07912795,85393058.89148614,85509325.94001624,,,,,,,34796414.02540882
2002-02-21,91258313.6661284,85393058.89148614,85509325.94001624,,,,,,,28336931.145264544
2002-02-22,91592929.35312343,85393058.89148614,85509325.94001624,,,,,,,28696884.24209566
2002-02-25,94113110.11438774,85393058.89148614,85509325.94001624,,,,,,,33220614.111468118
2002-02-26,93446787.93726999,85393058.89148614,85509325.94001624,,,,,,,31761775.396237258
2002-02-27,93039799.82940832,85393058.89148614,85509325.94001624,,,,,,,31329644.545155577
2002-02-28,89655033.05024001,85393058.89148614,85509325.94001624,,,,,,,28435865.206382565
2002-03-01,103655291.14127618,85393058.89148614,85509325.94001624,,,,,,,36344447.06618669
2002-03-04,103655291.14127618,85393058.89148614,85509325.94001624,,,,,,,43508816.05332909
2002-03-05,103655291.14127618,85393058.89148614,85509325.94001624,,,,,,,45725104.542893656
2002-03-06,103647798.65543301,85393058.89148614,85509325.94001624,,,,,,,45443500.66990306
2002-03-07,103831233.0371603,85393058.89148614,85509325.94001624,,,,,,,46602671.40261388
2002-03-08,103831233.0371603,85393058.89148614,85509325.94001624,,,,,,,51659599.180588104
2002-03-11,103823740.57500412,85393058.89148614,85509325.94001624,,,,,,,48568102.45132478
2002-03-12,103013646.2885833,85393058.89148614,85509325.94001624,,,,,,,43397806.38858019
2002-03-13,101435275.86678597,85393058.89148614,85509325.94001624,,,,,,,39855183.76427603
2002-03-14,101182928.38504016,85393058.89148614,85509325.94001624,,,,,,,39531015.711082704
2002-03-15,102814247.18051326,85393058.89148614,85509325.94001624,,,,,,,41278971.186631404
2002-03-18,103468052.17091449,85393058.89148614,85509325.94001624,,,,,,,42745982.59607656
2002-03-19,103605194.64780428,85393058.89148614,85509325.94001624,,,,,,,43550206.611511484
2002-03-20,102970722.24751727,85393058.89148614,85509325.94001624,,,,,,,39044391.06792114
2002-03-21,104380327.23879316,85393058.89148614,85509325.94001624,,,,,,,42052127.398471504
2002-03-22,104056394.7855412,85393058.89148614,85509325.94001624,,,,,,,40640608.02342239
2002-03-25,102681810.41346504,85393058.89148614,85509325.94001624,,,,,,,37312337.31754941
2002-03-26,104086585.74939692,85393058.89148614,85509325.94001624,,,,,,,39070280.90425017
2002-03-27,104172164.05190185,85393058.89148614,85509325.94001624,,,,,,,39254814.480978936
2002-03-28,104990602.9893809,85393058.89148614,85509325.94001624,,,,,,,41392652.31087408
2002-04-01,105437838.89603698,85393058.89148614,85509325.94001624,,,,,,,44478324.53796217
2002-04-02,105430346.41632244,85393058.89148614,85509325.94001624,,,,,,,40566669.836141326
2002-04-03,104942056.32060784,85393058.89148614,85509325.94001624,,,,,,,37990523.049585715
2002-04-04,105134513.51454997,85393058.89148614,85509325.94001624,,,,,,,38384867.63240527
2002-04-05,104881858.83265436,85393058.89148614,85509325.94001624,,,,,,,37425199.3711737
2002-04-08,104689043.99398115,85393058.89148614,85509325.94001624,,,,,,,37067342.298807
2002-04-09,102867780.48038816,85393058.89148614,85509325.94001624,,,,,,,34562087.78067033
2002-04-10,103325664.01638469,85393058.89148614,85509325.94001624,,,,,,,34947551.51447011
2002-04-11,101618470.44215557,85393058.89148614,85509325.94001624,,,,,,,32850693.75944977
2002-04-12,102255564.32420635,85393058.89148614,85509325.94001624,,,,,,,33372090.03595853
2002-04-15,104025694.11323684,85393058.89148614,85509325.94001624,,,,,,,35555067.75771171
2002-04-16,106507327.88062371,85393058.89148614,85509325.94001624,,,,,,,41378941.41000163
2002-04-17,106507327.88062371,85393058.89148614,85509325.94001624,,,,,,,44081342.62359126
2002-04-18,106499835.3748614,85393058.89148614,85509325.94001624,,,,,,,40125884.70765768
2002-04-19,106198050.12546055,85393058.89148614,85509325.94001624,,,,,,,38549808.9261823
2002-04-22,105394688.73562239,85393058.89148614,85509325.94001624,,,,,,,36487589.13673464
2002-04-23,103535894.42173263,85393058.89148614,85509325.94001624,,,,,,,34341266.72115129
2002-04-24,99413956.04949144,85393058.89148614,85509325.94001624,,,,,,,30983458.28110257
2002-04-25,100671085.1934571,85393058.89148614,85509325.94001624,,,,,,,31766309.672588844
2002-04-26,96084583.53362772,85393058.89148614,85509325.94001624,,,,,,,27641759.17788062
2002-04-29,96404113.46853207,85393058.89148614,85509325.94001624,,,,,,,27839195.960844252
2002-04-30,98433829.40935168,85393058.89148614,85509325.94001624,,,,,,,29624622.021187574
2002-05-01,98730126.54329719,85393058.89148614,85509325.94001624,,,,,,,29955326.52335522
2002-05-02,96027372.23707224,85393058.89148614,85509325.94001624,,,,,,,26290716.412819553
2002-05-03,90226156.39074272,85393058.89148614,85509325.94001624,,,,,,,23039309.417292874
2002-05-06,87005494.60317847,85393058.89148614,85509325.94001624,,,,,,,21657895.627461653
2002-05-07,85868098.6527314,85393058.89148614,85509325.94001624,,,,,,,21268134.61691053
2002-05-08,110130030.07463504,85393058.89148614,85509325.94001624,,,,,,,28748639.266795285
2002-05-09,108473964.11903627,85393058.89148614,85509325.94001624,,,,,,,27377768.167180654
2002-05-10,100215385.44637823,85393058.89148614,85509325.94001624,,,,,,,22753985.598577093
2002-05-13,108677533.92375554,85393058.89148614,85509325.94001624,,,,,,,26395087.244766835
2002-05-14,114780099.02945542,85393058.89148614,85509325.94001624,,,,,,,31479228.26483776
2002-05-15,114772606.52654481,85393058.89148614,85509325.94001624,,,,,,,30709317.051524
2002-05-16,115093994.81559226,85393058.89148614,85509325.94001624,,,,,,,32058641.095484197
2002-05-17,115093994.81559226,85393058.89148614,85509325.94001624,,,,,,,32129530.519907918
2002-05-20,115086502.33376035,85393058.89148614,85509325.94001624,,,,,,,30923548.574158266
2002-05-21,114457554.7202873,85393058.89148614,85509325.94001624,,,,,,,28379246.949886244
2002-05-22,113011734.71026477,85393058.89148614,85509325.94001624,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,26278551.697339
2002-05-23,114924519.55794941,85393058.89148614,85509325.94001624,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,27950919.46838904
2002-05-24,113925924.46794201,85393058.89148614,85509325.94001624,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,24996202.79240513
2002-05-28,113700848.98696594,85393058.89148614,85509325.94001624,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,24697221.160727344
2002-05-29,111371234.4745632,85393058.89148614,85509325.94001624,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,22454873.143119983
2002-05-30,110015104.59771985,85393058.89148614,85509325.94001624,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,21709639.27618047
2002-05-31,109796638.62091611,85393058.89148614,85509325.94001624,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,21611730.949332234
2002-06-03,101909006.58343115,85393058.89148614,85509325.94001624,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,18467546.364942793
2002-06-04,106377740.93001978,85393058.89148614,85509325.94001624,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,19674914.284354582
2002-06-05,107308984.66846275,85393058.89148614,85509325.94001624,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,20030288.548909277
2002-06-06,102703371.62208952,85393058.89148614,85509325.94001624,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,17872774.06420471
2002-06-07,96267394.25447199,85393058.89148614,85509325.94001624,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,16208779.015031558
2002-06-10,93959591.333812,85393058.89148614,85509325.94001624,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,15710408.671682654
2002-06-11,84551467.58561292,85393058.89148614,85509325.94001624,99999293.37920755,99999293.37920755,99999057.8389434,99999057.8389434,99998586.75841509,99998586.75841509,13679801.784910347
2002-06-12,90835965.65355724,85393058.89148614,85509325.94001624,100063654.38622381,100063654.38622381,100084872.51496507,100084872.51496507,100127308.77244759,100127308.77244759,14940737.301964318
2002-06-13,88369329.73065688,85393058.89148614,85509325.94001624,100062668.86058955,100062668.86058955,100083582.20517713,100083582.20517713,100125373.30776566,100125373.30776566,14327292.276723389
2002-06-14,87916728.51344587,85393058.89148614,85509325.94001624,100056487.44878374,100056487.44878374,100075489.12684494,100075489.12684494,100113233.69026738,100113233.69026738,14237428.66430533
2002-06-17,98747813.96241194,85393058.89148614,85509325.94001624,100203660.54135466,100203660.54135466,100268177.04410143,100268177.04410143,100402265.56615213,100402265.56615213,16393382.743641987
2002-06-18,96780288.72419235,85393058.89148614,85509325.94001624,100203660.54135466,100203660.54135466,100267015.72021838,100267015.72021838,100400523.58032756,100400523.58032756,15813750.92536494
2002-06-19,82305161.27965231,85393058.89148614,85509325.94001624,100202924.06707986,100202924.06707986,100032723.98757407,100032723.98757407,100049085.98136109,100049085.98136109,12636500.156751534
2002-06-20,73685390.09016232,85393058.89148614,85509325.94001624,100104449.14882948,100104449.14882948,99780901.42781702,99780901.42781702,99671352.1417255,99671352.1417255,10959079.554224608
2002-06-21,69096728.89480732,85393058.89148614,85509325.94001624,99994365.49840826,99994365.49840826,99571726.32467318,99571726.32467318,99357589.48700975,99357589.48700975,10066119.096470308
2002-06-24,76043143.43483311,85393058.89148614,85509325.94001624,100161153.29532698,100161153.29532698,99888647.63396949,99888647.63396949,99832971.45095421,99832971.45095421,11420185.976430295
2002-06-25,68333456.62109596,85393058.89148614,85509325.94001624,99953391.62997305,99953391.62997305,99493869.95705327,99493869.95705327,99240804.9355799,99240804.9355799,9547640.759039568
2002-06-26,67711466.73226497,85393058.89148614,85509325.94001624,99940462.99538164,99940462.99538164,99469303.65257645,99469303.65257645,99203955.47886465,99203955.47886465,9431115.63959414
2002-06-27,74811171.10514334,85393058.89148614,85509325.94001624,100088156.3318031,100088156.3318031,99749942.68263593,99749942.68263593,99624914.02395387,99624914.02395387,10763344.428390617
2002-06-28,72562969.98044279,85393058.89148614,85509325.94001624,100035852.2072261,100035852.2072261,99650557.164338,99650557.164338,99475835.74650696,99475835.74650696,10239550.66392594
2002-07-01,65086240.4132245,85393058.89148614,85509325.94001624,99897557.90034682,99897557.90034682,99387777.67078927,99387777.67078927,99081666.50618388,99081666.50618388,8854617.904030519
2002-07-02,59526642.102896616,85393058.89148614,85509325.94001624,99801312.33216938,99801312.33216938,99204896.95622703,99204896.95622703,98807345.4343405,98807345.4343405,7890777.50183651
2002-07-03,64686594.450958006,85393058.89148614,85509325.94001624,99882181.411875,99882181.411875,99358560.08443767,99358560.08443767,99037840.12665647,99037840.12665647,8701501.942306524
2002-07-05,72131332.92533462,85393058.89148614,85509325.94001624,100075013.15764362,100075013.15764362,99724968.7214716,99724968.7214716,99587453.08220737,99587453.08220737,10848244.321181478
2002-07-08,68717289.07195537,85393058.89148614,85509325.94001624,99976334.82279864,99976334.82279864,99537465.39295477,99537465.39295477,99306198.08943214,99306198.08943214,9628240.531083873
2002-07-09,64699622.020756684,85393058.89148614,85509325.94001624,99892719.56294422,99892719.56294422,99378584.11914594,99378584.11914594,99067876.1787189,99067876.1787189,8594468.18285107
2002-07-10,60998229.416703135,85393058.89148614,85509325.94001624,99828516.29877773,99828516.29877773,99256588.48807076,99256588.48807076,98884882.7321061,98884882.7321061,7800694.90178784
2002-07-11,67505449.52966857,85393058.89148614,85509325.94001624,99923533.75038041,99923533.75038041,99437135.60077465,99437135.60077465,99155703.40116194,99155703.40116194,8976335.210717766
2002-07-12,68790218.69496423,85393058.89148614,85509325.94001624,99961729.06340966,99961729.06340966,99509712.30505304,99509712.30505304,99264568.45757952,99264568.45757952,9501980.416059434
2002-07-15,68867636.59463328,85393058.89148614,85509325.94001624,99966381.64032632,99966381.64032632,99518552.88449149,99518552.88449149,99277829.32673721,99277829.32673721,9573952.454657
2002-07-16,69384664.58770168,85393058.89148614,85509325.94001624,100001152.32352687,100001152.32352687,99584622.28913996,99584622.28913996,99376933.43370989,99376933.43370989,10164660.686250353
2002-07-17,69435424.18431994,85393058.89148614,85509325.94001624,100008418.84276976,100008418.84276976,99598429.7428927,99598429.7428927,99397644.61433902,99397644.61433902,10302620.049540501
2002-07-18,69214123.57813199,85393058.89148614,85509325.94001624,99975178.90029736,99975178.90029736,99535268.9704387,99535268.9704387,99302903.45565803,99302903.45565803,9606655.555493409
2002-07-19,67826649.05478534,85393058.89148614,85509325.94001624,99936262.44872431,99936262.44872431,99461321.99701773,99461321.99701773,99191982.99552655,99191982.99552655,8791838.60592664
2002-07-22,65959215.54420255,85393058.89148614,85509325.94001624,99907755.7527892,99907755.7527892,99407155.08812885,99407155.08812885,99110732.63219325,99110732.63219325,8194976.916712937
2002-07-23,60046143.20649105,85393058.89148614,85509325.94001624,99846909.45403858,99846909.45403858,99291538.18436174,99291538.18436174,98937307.27654259,98937307.27654259,6921001.681654362
2002-07-24,65644053.967697896,85393058.89148614,85509325.94001624,99888614.56983848,99888614.56983848,99370784.02936862,99370784.02936862,99056176.04405291,99056176.04405291,7794986.055417522
2002-07-25,59065885.52499888,85393058.89148614,85509325.94001624,99793724.8190511,99793724.8190511,99190479.56696847,99190479.56696847,98785719.35045268,98785719.35045268,5587471.2910534255
2002-07-26,56998212.52644045,85393058.89148614,85509325.94001624,99777212.18677515,99777212.18677515,99159103.1405302,99159103.1405302,98738654.71079527,98738654.71079527,5203321.483037322
2002-07-29,65355148.09889367,85393058.89148614,85509325.94001624,99823722.8337612,99823722.8337612,99247480.2005511,99247480.2005511,98871220.30082661,98871220.30082661,6285973.576819771
2002-07-30,66591791.95860489,85393058.89148614,85509325.94001624,99843483.96956268,99843483.96956268,99285029.26077662,99285029.26077662,98927543.89116491,98927543.89116491,6797456.63405015
2002-07-31,64624755.069735184,85393058.89148614,85509325.94001624,99808431.2443771,99808431.2443771,99218423.93493478,99218423.93493478,98827635.90240215,98827635.90240215,5790707.928233867
2002-08-01,60347371.45823206,85393058.89148614,85509325.94001624,99775120.27463666,99775120.27463666,99155128.20024012,99155128.20024012,98732692.30036016,98732692.30036016,4833984.150035536
2002-08-02,56132508.5945448,85393058.89148614,85509325.94001624,99754339.78449358,99754339.78449358,99115642.21705893,99115642.21705893,98673463.32558838,98673463.32558838,4237148.056778657
2002-08-05,48944197.80317958,85393058.89148614,85509325.94001624,99729325.76149702,99729325.76149702,99068111.89970183,99068111.89970183,98602167.84955272,98602167.84955272,3518720.740621854
2002-08-06,57435195.70378795,85393058.89148614,85509325.94001624,99751224.61505023,99751224.61505023,99109722.9376098,99109722.9376098,98664584.4064147,98664584.4064147,4148092.13899818
2002-08-07,59153358.2105491,85393058.89148614,85509325.94001624,99759425.87744723,99759425.87744723,99125306.54063569,99125306.54063569,98687959.81095351,98687959.81095351,4410253.512784374
2002-08-08,61722650.281947546,85393058.89148614,85509325.94001624,99773250.08269958,99773250.08269958,99151574.56089555,99151574.56089555,98727361.8413433,98727361.8413433,4900922.317124235
2002-08-09,61484712.734103285,85393058.89148614,85509325.94001624,99771276.59499215,99771276.59499215,99147824.64441678,99147824.64441678,98721736.96662517,98721736.96662517,4823171.280274685
2002-08-12,59098116.132396124,85393058.89148614,85509325.94001624,99762443.47133383,99762443.47133383,99131040.41219662,99131040.41219662,98696560.61829492,98696560.61829492,4475165.807290316
2002-08-13,54432405.55721965,85393058.89148614,85509325.94001624,99750156.40731628,99750156.40731628,99107693.18603389,99107693.18603389,98661539.77905083,98661539.77905083,3991082.7478416204
2002-08-14,63711267.871174484,85393058.89148614,85509325.94001624,99768709.19965808,99768709.19965808,99142946.21622366,99142946.21622366,98714419.32433549,98714419.32433549,4722493.850097373
2002-08-15,64948899.35728374,85393058.89148614,85509325.94001624,99775428.40337557,99775428.40337557,99155713.69009714,99155713.69009714,98733570.5351457,98733570.5351457,5017130.805103758
2002-08-16,68090350.10787687,85393058.89148614,85509325.94001624,99794636.4926522,99794636.4926522,99192211.88070276,99192211.88070276,98788317.8210541,98788317.8210541,5951992.792178558
2002-08-19,69384701.7599112,85393058.89148614,85509325.94001624,99810158.6633795,99810158.6633795,99221706.28473532,99221706.28473532,98832559.42710297,98832559.42710297,6791545.864020436
2002-08-20,69377209.25533928,85393058.89148614,85509325.94001624,99795679.8966994,99795679.8966994,99194194.50163113,99194194.50163113,98791291.75244667,98791291.75244667,5922118.518570483
2002-08-21,70312976.4313269,85393058.89148614,85509325.94001624,99808097.16050693,99808097.16050693,99217789.12651654,99217789.12651654,98826683.68977478,98826683.68977478,6668422.675704631
2002-08-22,70312976.4313269,85393058.89148614,85509325.94001624,99809765.77557011,99809765.77557011,99220959.74019635,99220959.74019635,98831439.61029449,98831439.61029449,6780431.530768094
2002-08-23,70305483.92543837,85393058.89148614,85509325.94001624,99793510.46708058,99793510.46708058,99190072.26674391,99190072.26674391,98785108.40011583,98785108.40011583,5575362.507478522
2002-08-26,70330585.84114236,85393058.89148614,85509325.94001624,99793769.97708602,99793769.97708602,99190565.37386698,99190565.37386698,98785848.06080043,98785848.06080043,5595160.506083258
2002-08-27,69510104.53649268,85393058.89148614,85509325.94001624,99784662.83197594,99784662.83197594,99173260.46064454,99173260.46064454,98759890.69096677,98759890.69096677,4844996.0994605785
2002-08-28,66518267.75173735,85393058.89148614,85509325.94001624,99775534.22278759,99775534.22278759,99155914.76252109,99155914.76252109,98733872.1437816,98733872.1437816,4093063.675820192
2002-08-29,66798652.847078204,85393058.89148614,85509325.94001624,99776035.08786994,99776035.08786994,99156866.4797367,99156866.4797367,98735299.71960501,98735299.71960501,4134733.893530868
2002-08-30,66198186.01052025,85393058.89148614,85509325.94001624,99774483.69766852,99774483.69766852,99153918.6105104,99153918.6105104,98730877.91576555,98730877.91576555,3992745.5370368278
2002-09-03,61937077.650632784,85393058.89148614,85509325.94001624,99767939.84457517,99767939.84457517,99141484.32857549,99141484.32857549,98712226.4928632,98712226.4928632,3393830.4832867407
2002-09-04,62531229.72396299,85393058.89148614,85509325.94001624,99768552.3757992,99768552.3757992,99142648.22786,99142648.22786,98713972.34178999,98713972.34178999,3450236.3881412605
2002-09-05,59508807.28742257,85393058.89148614,85509325.94001624,99764234.33266063,99764234.33266063,99134443.31173095,99134443.31173095,98701664.9675964,98701664.9675964,3011123.528836831
2002-09-06,65513702.428903975,85393058.89148614,85509325.94001624,99769469.65394907,99769469.65394907,99144391.19106007,99144391.19106007,98716586.78659007,98716586.78659007,3543871.138198164
2002-09-09,65278423.58769489,85393058.89148614,85509325.94001624,99769188.43859302,99769188.43859302,99143856.84058309,99143856.84058309,98715785.26087461,98715785.26087461,3512096.1277962513
2002-09-10,67731232.48236805,85393058.89148614,85509325.94001624,99771319.46072242,99771319.46072242,99147906.09559977,99147906.09559977,98721859.14339964,98721859.14339964,3753259.3370021502
2002-09-11,68514537.72174841,85393058.89148614,85509325.94001624,99772773.65745719,99772773.65745719,99150669.28296523,99150669.28296523,98726003.92444782,98726003.92444782,3936222.080380595
2002-09-12,65912346.57516931,85393058.89148614,85509325.94001624,99767381.61963834,99767381.61963834,99140423.61921227,99140423.61921227,98710635.42881837,98710635.42881837,3184054.5531367795
2002-09-13,64775980.285491094,85393058.89148614,85509325.94001624,99766384.81297156,99766384.81297156,99138529.54015024,99138529.54015024,98707794.31022532,98707794.31022532,3045004.043687179
2002-09-16,60503041.982014194,85393058.89148614,85509325.94001624,99763501.19028762,99763501.19028762,99133050.2335499,99133050.2335499,98699575.35032481,98699575.35032481,2642750.3102087765
2002-09-17,57614209.28901327,85393058.89148614,85509325.94001624,99762301.98180902,99762301.98180902,99130771.5613198,99130771.5613198,98696157.34197967,98696157.34197967,2475465.564384686
2002-09-18,54643613.25839667,85393058.89148614,85509325.94001624,99761348.4377395,99761348.4377395,99128959.68754627,99128959.68754627,98693439.53131938,98693439.53131938,2342450.0127553185
2002-09-19,49899863.112592325,85393058.89148614,85509325.94001624,99760118.21964242,99760118.21964242,99126622.09248684,99126622.09248684,98689933.13873024,98689933.13873024,2170839.5502278465
2002-09-20,46667987.07573432,85393058.89148614,85509325.94001624,99759422.93955086,99759422.93955086,99125300.95820114,99125300.95820114,98687951.43730168,98687951.43730168,2073850.7818285008
2002-09-23,37327514.2779507,85393058.89148614,85509325.94001624,99757414.57914914,99757414.57914914,99121484.7784817,99121484.7784817,98682227.16772252,98682227.16772252,1793692.6063993115
2002-09-24,37968826.40711818,85393058.89148614,85509325.94001624,99757543.20402789,99757543.20402789,99121729.18464172,99121729.18464172,98682593.77696255,98682593.77696255,1811816.4398280294
2002-09-25,48804474.59462586,85393058.89148614,85509325.94001624,99759966.78756052,99759966.78756052,99126334.34929131,99126334.34929131,98689501.52393693,98689501.52393693,2187679.7938217237
2002-09-26,46215216.250935644,85393058.89148614,85509325.94001624,99759189.0608242,99759189.0608242,99124856.5542721,99124856.5542721,98687284.83140811,98687284.83140811,2053741.8397482645
2002-09-27,41372311.30078921,85393058.89148614,85509325.94001624,99758340.5220644,99758340.5220644,99123244.20600855,99123244.20600855,98684866.3090128,98684866.3090128,1907608.8342454184
2002-09-30,35130263.0126262,85393058.89148614,85509325.94001624,99757325.95156862,99757325.95156862,99121316.37306249,99121316.37306249,98681974.5595937,98681974.5595937,1732882.3009741346
2002-10-01,45608534.52015737,85393058.89148614,85509325.94001624,99759031.8981725,99759031.8981725,99124557.9221523,99124557.9221523,98686836.88322838,98686836.88322838,2026878.4090614996
2002-10-02,42876370.07180198,85393058.89148614,85509325.94001624,99758430.99341847,99758430.99341847,99123416.11486827,99123416.11486827,98685124.17230235,98685124.17230235,1911893.78701756
2002-10-03,37571359.30643653,85393058.89148614,85509325.94001624,99757539.8667092,99757539.8667092,99121722.84324609,99121722.84324609,98682584.26486908,98682584.26486908,1741374.470649543
2002-10-04,27149329.36117197,85393058.89148614,85509325.94001624,99756115.08850281,99756115.08850281,99119015.55540508,99119015.55540508,98678523.33310758,98678523.33310758,1468739.6105300249
2002-10-07,18931498.769286975,85393058.89148614,85509325.94001624,99755084.40199636,99755084.40199636,99117057.0996719,99117057.0996719,98675585.6495078,98675585.6495078,1271515.1792081958
2002-10-08,17103610.949538983,85393058.89148614,85509325.94001624,99754869.40955906,99754869.40955906,99116648.58246635,99116648.58246635,98674972.87369946,98674972.87369946,1230375.8406020321
