id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
108,2009-11-24,2010-02-24,closed,73581.85933513491,4015.003784486051,0.05456513087280617,19,12,61,time_soft
109,2009-11-30,2010-03-01,closed,70173.94218210253,6955.946837903857,0.09912435615848773,18,11,61,time_soft
110,2010-02-16,2010-05-13,closed,74873.17300514126,4704.959515749474,0.06283905605852182,15,13,61,time_soft
111,2010-02-19,2010-05-18,closed,77032.27167998094,924.5648943636979,0.012002305971251433,17,13,61,time_soft
112,2010-02-24,2010-06-04,closed,76915.12434601605,-5173.453509244449,-0.0672618493857043,23,16,70,time_soft
113,2010-03-01,2010-06-04,closed,78541.52694607031,-5147.200854372113,-0.06553476936992049,23,16,67,time_soft
114,2010-05-13,2010-06-08,closed,82126.34511550104,-2802.584818398464,-0.03412528360365919,10,5,17,regime_bear
115,2010-05-18,2010-06-08,closed,78853.22782391892,354.3969472226977,0.004494387319363442,8,5,14,regime_bear
116,2010-06-04,2010-06-08,closed,76735.3590308867,-34.0171629576119,-0.0004433049299205035,1,1,2,regime_bear
117,2010-09-20,2010-12-15,closed,75908.34120843906,11433.514432939555,0.15062263581210283,18,18,61,time_soft
118,2010-09-23,2010-12-20,closed,75793.08412656854,10110.497963546373,0.13339604899389804,16,15,61,time_soft
119,2010-09-28,2010-12-22,closed,76461.52695009708,10621.856995433707,0.1389176677359073,16,16,60,time_soft
120,2010-10-01,2010-12-29,closed,75470.41254865157,9231.297907926597,0.12231678079109073,16,15,61,time_soft
121,2010-12-15,2011-03-15,closed,85324.33559928919,-1351.9558014018367,-0.015844902769018447,20,14,61,time_soft
122,2010-12-20,2011-03-22,closed,85995.68413688755,1128.8608451495602,0.013126947665799653,22,15,63,time_soft
123,2010-12-23,2011-03-23,closed,86242.23422334707,2303.9563103241,0.026714942291005538,21,14,61,time_soft
124,2010-12-29,2011-03-28,closed,86301.38516801789,5473.370796270512,0.06342158686809662,20,14,61,time_soft
125,2011-03-15,2011-06-30,closed,84632.84801673843,3619.0078563290663,0.04276126753542915,20,13,75,time_soft
126,2011-03-22,2011-07-01,closed,86745.99658332222,6538.114837436557,0.07537079628979182,19,13,71,time_soft
127,2011-03-25,2011-07-01,closed,88742.329438029,6688.580034355276,0.07537079628979178,19,13,68,time_soft
128,2011-03-30,2011-07-01,closed,88933.2841299003,6459.722795756727,0.07263560385694674,19,13,65,time_soft
129,2011-06-30,2011-08-05,closed,90943.14901360926,-21211.432614985853,-0.23323837853703144,12,5,25,regime_bear
130,2011-07-06,2011-08-05,closed,93972.54745195556,-21918.00459468835,-0.23323837853703136,12,5,22,regime_bear
131,2011-07-11,2011-08-05,closed,93520.98207669077,-17965.930025469497,-0.19210587428109716,10,4,19,regime_bear
132,2011-07-14,2011-08-05,closed,92673.0271688315,-19540.93539306018,-0.21085893047888196,8,2,16,regime_bear
133,2012-01-12,2012-04-11,closed,73813.47179490456,2822.682962968789,0.038240755980314727,18,13,61,time_soft
134,2012-01-18,2012-04-16,closed,74003.74612853219,1032.4874646912704,0.01395182701829731,19,14,61,time_soft
135,2012-01-23,2012-04-19,closed,73993.50990550696,2047.7194151437961,0.02767431113564995,20,14,61,time_soft
136,2012-01-26,2012-04-26,closed,73443.15935067454,5568.570122801075,0.07582149477274537,21,14,63,time_soft
137,2012-04-11,2012-07-20,closed,76056.13562024225,-3707.058153837395,-0.04874107951457326,15,7,70,time_soft
138,2012-04-16,2012-08-07,closed,74908.2290234401,2703.3130823304377,0.036088332584722084,13,6,79,time_soft
139,2012-04-19,2012-07-19,closed,75665.36285253921,2872.6374947268796,0.0379650263532765,16,8,63,time_soft
140,2012-04-26,2012-08-07,closed,78545.02864100192,2983.31120946926,0.03798217737120944,11,5,71,time_soft
141,2012-07-19,2012-10-15,closed,77039.77102491779,4889.7504102532275,0.06347046915120871,21,14,61,time_soft
142,2012-07-24,2012-10-18,closed,70836.01222414983,3302.6589012458053,0.046624009420449045,18,13,61,time_soft
143,2012-08-07,2012-11-09,closed,80236.05311870664,-14683.935172427497,-0.1830091910266709,18,10,65,regime_bear
