date,usd,fx,krw_pre,krw_after
2023-11-15,811882.5598502961,1327.7103825136612,1076868036.0589483,640636078.3068018
2023-11-16,812009.3681739299,1327.8688524590164,1077164783.1199672,640805747.4720229
2023-11-17,812136.196303816,1328.0273224043715,1077461596.6084194,640975449.6976782
2023-11-20,812263.0442430483,1328.5027322404371,1078015657.916908,641306285.0015851
2023-11-21,812365.276737244,1328.6612021857923,1078279945.258442,641456018.1593063
2023-11-22,812636.2687656034,1328.8196721311476,1078768291.9310575,641742862.019837
2023-11-24,812834.0956689247,1329.136612021858,1079288267.78546,642047443.080355
2023-11-27,812838.4500137443,1329.6120218579235,1079680094.8717635,642277457.4229671
2023-11-28,812160.9497775699,1329.7704918032787,1078908756.852285,641778916.3567516
2023-11-29,813539.2762119307,1329.9289617486338,1080868576.37789,642976313.1772937
2023-11-30,812946.8281777627,1330.0874316939892,1080210148.6460893,642548917.7044289
2023-12-01,813776.9211634323,1330.2459016393443,1081441972.2540855,643292252.3299041
2023-12-04,811890.4732772674,1330.72131147541,1079320634.7391775,641950519.0178099
2023-12-05,809357.2923927163,1330.879781420765,1076081175.215705,639908551.7604504
2023-12-06,806152.3869417765,1331.0382513661202,1071947715.7338723,637308762.5950669
2023-12-07,826027.3045845804,1331.1967213114754,1098506333.2435055,651410113.4477627
2023-12-08,829053.5418601095,1331.3551912568305,1102662074.7106085,652417201.4338678
2023-12-11,832980.9187291437,1331.8306010928961,1108281196.493455,654414434.7418542
2023-12-12,833111.0224154976,1331.9890710382513,1108586190.628318,654588730.9449586
2023-12-13,833241.1464228082,1332.1475409836066,1108891253.0005047,654763061.0922935
2023-12-14,833371.2907542494,1332.3060109289618,1109196383.6238902,654937425.1897864
2023-12-15,833501.4554129958,1332.464480874317,1109501582.512353,655111823.2433655
2023-12-18,833631.6404022222,1332.9398907103825,1110070796.8536015,655451522.9095132
2023-12-19,833761.8457251041,1333.0983606557377,1110376173.5398984,655626010.7310487
2023-12-20,833783.2084845753,1333.2568306010928,1110536621.3312237,655711636.6348951
2023-12-21,841277.4605870133,1333.4153005464482,1120651586.36522,659892272.9402593
2023-12-22,841408.8601141907,1333.5737704918033,1120959826.2814102,660068381.9409719
2023-12-26,841540.2801647228,1334.207650273224,1121667811.9968488,660494749.1306767
2023-12-27,841671.7207418152,1334.3661202185792,1121976252.2516997,660670959.7819965
2023-12-28,841803.1818486738,1334.5245901639344,1122284761.4938037,660847204.7400347
2023-12-29,841818.4212627598,1334.6830601092897,1122438348.1991522,660928474.1760026
2024-01-02,831069.5926096272,1335.3169398907103,1108632672.5671394,652273028.3179237
2024-01-03,819509.1845061518,1335.4754098360656,1093341023.0197535,642689102.2818749
2024-01-04,813194.888355327,1335.6338797814208,1085045598.1542907,637484969.2801887
2024-01-05,816604.9121288392,1335.792349726776,1089724869.501508,640402462.8457017
2024-01-08,838104.8562185143,1336.2677595628415,1118813684.8130386,658482875.5884463
2024-01-09,838161.9832914538,1336.4262295081967,1119022636.410899,658599941.8378946
2024-01-10,837029.7941553299,1336.5846994535518,1117643572.2824876,657722975.9789186
2024-01-11,838561.6795077864,1336.7431693989072,1119821775.426283,659187248.805828
2024-01-12,837064.9803785883,1336.9016393442623,1117955588.9168906,658005128.1288735
2024-01-16,842024.2539882909,1337.535519125683,1125112235.4392056,662470314.8297702
2024-01-17,838978.3734529979,1337.6939890710382,1121175151.9766953,659993604.7068454
2024-01-18,858923.3522863088,1337.8524590163934,1147964754.2086337,672492704.8303351
2024-01-19,862448.1663452591,1338.0109289617487,1152812259.973004,674555771.294311
2024-01-22,862580.1346043634,1338.4863387978141,1153398327.9583616,674905562.6405375
2024-01-23,862712.123056706,1338.6448087431695,1153711393.576082,675084482.6215179
