date,usd,fx,krw_pre,krw_after
2003-07-28,133495.32208675315,1188.532786885246,158505062.13377848,150038109.0142972
2003-07-29,133166.58632365894,1188.4043715846994,158097655.68036717,149630814.37233144
2003-07-30,132743.47752514225,1188.275956284153,157578304.39228013,149111758.764977
2003-07-31,133725.95909288223,1188.1475409836066,158727442.01986253,150256795.9675878
2003-08-01,134506.16919822924,1188.01912568306,159636265.26459348,151141776.26554847
2003-08-04,134708.03989498294,1187.6338797814208,159824008.05017883,151056821.76723653
2003-08-05,134457.05261281494,1187.5054644808743,159508975.73997018,150741753.66078842
2003-08-06,133850.5881074275,1187.377049180328,158772343.9940547,150005889.32308567
2003-08-07,132704.26444890397,1187.2486338797814,157395561.11586663,148631040.4856174
2003-08-08,127650.06378897655,1187.120218579235,151384587.03978336,142629770.32342196
2003-08-11,132103.77218126747,1186.7349726775956,156615550.91922456,147925268.5776733
2003-08-12,136485.31041433394,1186.6065573770493,161792571.7515392,152530756.79990306
2003-08-13,139326.11337677663,1186.4781420765028,165142245.896122,155466186.12476802
2003-08-14,140357.840462484,1186.3497267759562,166347138.54498616,156132285.8081193
2003-08-15,140361.67245431885,1186.22131147541,166333673.5061379,156118145.0442881
2003-08-18,140365.50455077316,1185.8360655737704,166284193.4653007,156068049.69468534
2003-08-19,140369.33675184977,1185.707650273224,166270725.724722,156053906.61676195
2003-08-20,140349.04443760973,1185.5792349726776,166228684.04943824,156011354.54024062
2003-08-21,142652.61118266647,1185.450819672131,168938716.13872308,158123155.04198274
2003-08-22,142656.50582538446,1185.3224043715848,168925027.45673695,158108780.42289752
2003-08-25,142635.85841617003,1184.9371584699454,168845683.0844935,158028980.1845114
2003-08-26,142917.83856837565,1184.808743169399,169161143.54713708,158337297.8122714
2003-08-27,144877.0939781686,1184.6803278688524,171461581.61313018,160064387.59626406
2003-08-28,144881.04935279783,1184.551912568306,171447676.4293305,160049786.47819492
2003-08-29,144885.00483541508,1184.4234972677596,171433770.35846013,160035184.5943222
2003-09-02,144888.9604260233,1183.9098360655737,171364101.28440025,159964915.41803288
2003-09-03,144868.4013333191,1183.7814207650274,171321200.75356114,159921487.81538317
2003-09-04,145919.76223903996,1183.6530054644809,172545819.31159055,161117372.60052735
2003-09-05,146789.17564082256,1183.5245901639344,173555043.89690942,161659440.38201532
2003-09-08,146793.18321831626,1183.139344262295,173503287.2478458,161607044.83231986
2003-09-09,146766.30657232742,1183.0109289617487,173452691.98642746,161555958.21146828
2003-09-10,141535.20503066678,1182.8825136612022,167252266.83139738,155365821.22384766
2003-09-11,143617.5910079319,1182.7540983606557,169694599.76155433,157887723.58565232
2003-09-12,144342.0239716892,1182.6256830601094,170532052.6411565,158780328.3832596
2003-09-15,142328.7691272727,1182.2404371584698,168098727.50574806,156350835.3360123
2003-09-16,149296.04428204452,1182.1120218579235,176308340.42121652,163450736.3361278
2003-09-17,148984.9446288899,1181.983606557377,175921840.33487153,163064353.79363528
2003-09-18,149678.96124845368,1181.8551912568305,176722135.23817676,163885520.90936393
2003-09-19,149295.33535801707,1181.7267759562842,176250045.2726691,163413682.84621805
2003-09-22,146974.23653157306,1181.3415300546449,173453316.14667514,160621395.52157196
2003-09-23,149254.1568732679,1181.2131147540983,176124842.68758202,163320464.0500087
2003-09-24,142791.8121895311,1181.0846994535518,168480743.8404599,155689435.87532556
2003-09-25,142822.0612287423,1180.9562841530055,168498112.6111574,155903534.44292215
2003-09-26,139778.25730698902,1180.827868852459,164889172.51520732,152300634.61058867
2003-09-29,143367.7286035096,1180.4426229508197,169068309.2899382,156636509.46706262
2003-09-30,138655.96221932065,1180.3142076502731,163494108.07480887,151071902.56654543
2003-10-01,142252.58680550128,1180.1857923497269,167716765.10774112,155860554.71932048
2003-10-02,144498.36460720902,1180.0573770491803,170346015.11116803,158326333.5584115
2003-10-03,149409.73111971054,1179.9289617486338,176116752.16305956,163350729.19408602
2003-10-06,149810.87468704407,1179.5437158469945,176531943.85878563,163814447.6131823
2003-10-07,150503.86246386968,1179.4153005464482,177329228.9522739,164495266.00200927
2003-10-08,150399.56690313498,1179.2868852459017,177187049.74578488,164352678.13412905
2003-10-09,150738.68345539918,1179.1584699453551,177567228.116729,164728828.84636956
