id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
131,2019-11-06,2020-02-05,closed,67160.62822220447,8758.601869741842,0.13041274481178985,20,34,61,time_soft
132,2019-12-18,2020-04-22,closed,71562.36610586559,-7139.327666808888,-0.09976371737412014,24,47,85,regime_bear
133,2020-01-23,2020-03-10,closed,74545.43299980724,-3070.5269471825263,-0.04119000753795966,15,22,32,regime_bear
134,2020-01-31,2020-03-10,closed,72041.768540524,-5165.133421257809,-0.07169637178399339,11,10,26,regime_bear
135,2020-02-05,2020-03-10,closed,75331.51339695546,-5400.9961915589965,-0.07169637178399338,11,10,23,regime_bear
136,2020-04-14,2020-04-22,closed,68285.7661891314,723.0918482615106,0.010589203118242237,3,3,6,regime_bear
137,2020-04-17,2020-07-14,closed,68457.8633326886,9079.849194524446,0.1326341307264964,16,37,60,time_soft
138,2020-05-19,2020-08-14,closed,69524.53392216578,11867.569869105677,0.1706961442185528,18,34,61,time_soft
139,2020-05-22,2020-08-19,closed,69570.56685293898,11214.864981645296,0.16120128797213515,18,32,61,time_soft
140,2020-05-28,2020-08-24,closed,66965.78296512386,11558.556034601717,0.17260391087522228,20,32,61,time_soft
141,2020-07-14,2020-10-07,closed,74717.62068093912,14091.394290509084,0.18859532948302085,23,43,60,time_soft
142,2020-08-14,2020-11-10,closed,81302.3703334251,9408.051636762482,0.11571681856481662,22,41,61,time_soft
143,2020-08-19,2020-11-13,closed,81091.91298531639,10897.55717947141,0.13438525221922773,22,39,61,time_soft
144,2020-08-24,2020-11-18,closed,81240.68079119397,11349.723589574856,0.13970492958750663,22,40,61,time_soft
145,2020-10-07,2021-01-05,closed,87425.62329328083,11329.238756199407,0.12958716597528822,19,31,61,time_soft
146,2020-11-10,2021-02-09,closed,89981.37559248801,11912.554275319204,0.13238911048959012,16,28,61,time_soft
147,2020-11-13,2021-02-11,closed,91973.34232215403,12377.328479410044,0.134575173272013,15,28,60,time_soft
148,2020-11-18,2021-02-18,closed,92542.61420352478,11580.685086007963,0.12513894475186413,15,28,61,time_soft
149,2021-01-05,2021-04-01,closed,98512.87244926617,18369.526637769653,0.18646828765682275,23,45,60,time_soft
150,2021-02-09,2021-05-07,closed,104108.1927271974,8365.305700833358,0.08035204033128886,27,42,61,time_soft
151,2021-02-12,2021-05-12,closed,104728.6348896973,-5239.351678912717,-0.05002788095568062,28,45,61,time_soft
152,2021-02-18,2021-05-17,closed,104123.29928953276,877.9345960640203,0.008431682457763578,27,43,61,time_soft
153,2021-04-01,2021-06-28,closed,115183.11956015015,6865.119942738142,0.05960178860369453,23,50,60,time_soft
154,2021-05-07,2021-08-03,closed,113174.21562717782,15549.762379697455,0.13739668787210318,20,41,60,time_soft
155,2021-05-12,2021-08-09,closed,100487.84553852334,11608.092624846859,0.11551737986458017,19,37,61,time_soft
156,2021-05-17,2021-08-12,closed,105001.23388559674,7491.619637093701,0.0713479200183127,20,36,61,time_soft
157,2021-06-28,2021-09-23,closed,116564.03873790448,8559.9460707105,0.07343556523429695,23,50,61,time_soft
158,2021-08-03,2021-10-28,closed,120800.1452312099,8630.628024210553,0.07144551033189277,21,47,61,time_soft
159,2021-08-09,2021-11-02,closed,120486.02482503052,11692.196054551103,0.09704192724036234,19,44,60,time_soft
160,2021-08-12,2021-11-05,closed,117126.91542958905,10902.806169164498,0.09308540337783189,17,40,60,time_soft
161,2021-09-23,2021-12-20,closed,124523.95649408559,11909.330404019884,0.09563886933343249,19,33,61,time_soft
162,2021-10-28,2022-01-27,closed,130056.5866673528,-8537.354773458046,-0.06564338640759607,22,34,62,time_soft
163,2021-11-02,2022-01-28,closed,130056.5866673528,-4732.847852216173,-0.03639068172934164,23,34,60,regime_bear
164,2021-11-05,2022-02-03,closed,130056.5866673528,5922.668837484633,0.04553916867457939,23,41,61,time_soft
165,2021-12-20,2022-01-28,closed,136886.15591642272,-18814.670036572348,-0.13744757393917792,11,12,27,regime_bear
166,2022-02-25,2022-08-19,closed,125468.4808168291,-10029.999860961267,-0.0799403945569726,37,79,121,time_hard
167,2022-03-24,2022-04-04,closed,125999.0374738693,-1365.8048628897977,-0.01083980394035192,4,3,7,regime_bear
168,2022-03-29,2022-04-04,closed,126239.18970281645,-614.4031350919192,-0.0048669762261489835,3,1,4,regime_bear
169,2022-08-19,2022-11-15,closed,123324.05041600972,2094.7985297898754,0.016986131437651292,30,55,61,time_soft
170,2022-11-15,2023-02-14,closed,124275.65901697562,15742.654038660627,0.12667528109032386,20,39,61,time_soft
171,2023-01-12,2023-03-30,closed,125426.11133885336,26480.110969704823,0.21112119866465204,23,44,53,basket_tp
172,2023-01-18,2023-04-17,closed,125476.79474037178,21421.418809756473,0.17072016267294876,27,45,61,time_soft
173,2023-01-23,2023-04-20,closed,123879.16041723837,18568.04439504282,0.14988836163002434,27,46,61,time_soft
174,2023-02-14,2023-05-12,closed,137161.63349288335,6819.353283852921,0.049717644141404484,28,40,61,time_soft
175,2023-03-30,2023-06-28,closed,152245.43771942158,14351.074601020373,0.09426275634918183,23,43,61,time_soft
176,2023-04-17,2023-07-13,closed,148979.5274732301,27214.224143337604,0.18267089851139237,22,44,60,time_soft
177,2023-04-20,2023-07-18,closed,146950.92794382147,28845.91393175825,0.19629623531731547,22,44,60,time_soft
178,2023-05-12,2023-08-10,closed,144566.9425329617,19263.29116621107,0.1332482435382417,21,39,61,time_soft
179,2023-06-28,2023-10-09,closed,166507.0006600244,74.66801904245494,0.0004484377158105972,26,48,71,time_soft
180,2023-07-13,2023-10-26,closed,172098.1085370807,-24719.5899856148,-0.14363661632160618,31,52,74,regime_bear
181,2023-07-18,2023-10-26,closed,173842.2587737898,-26822.33382570115,-0.15429121788277841,30,51,71,regime_bear
182,2023-08-10,2023-11-06,closed,171319.16988204763,4820.4199666954955,0.02813707286822794,26,47,61,time_soft
183,2023-10-09,2023-10-26,closed,171102.17896156723,-20037.829686963298,-0.11711031272993999,7,3,13,regime_bear
