id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
153,2021-01-28,2021-04-27,closed,61230.865527091395,5394.709620036693,0.08810441553614527,17,37,61,time_soft
154,2021-02-03,2021-05-03,closed,62551.52316431825,3790.300412944516,0.06059485398920944,18,36,61,time_soft
155,2021-02-08,2021-05-06,closed,63348.00088515264,3998.96185382156,0.06312688321564426,20,38,61,time_soft
156,2021-03-26,2021-06-23,closed,65752.03962029002,2927.1033034219363,0.04451730045677062,15,39,61,time_soft
157,2021-04-27,2021-07-23,closed,68001.75297248641,3244.515095030971,0.04771222730601821,16,44,61,time_soft
158,2021-05-03,2021-07-29,closed,66672.52446793878,4807.789302896087,0.07211050340846233,14,32,61,time_soft
159,2021-05-06,2021-08-02,closed,67094.56189618554,4306.835953997976,0.0641905369419042,13,32,60,time_soft
160,2021-06-23,2021-09-20,closed,68863.56333940483,3512.1227228464923,0.05100117613049512,15,36,61,time_soft
161,2021-07-23,2021-10-19,closed,70853.2644062831,4224.743461636255,0.05962665936478172,16,38,61,time_soft
162,2021-07-29,2021-10-25,closed,71602.35836065539,3334.308667951623,0.0465670229904576,16,42,61,time_soft
163,2021-08-03,2021-10-28,closed,71623.74298451509,4294.048573378021,0.059952864712842294,17,43,61,time_soft
164,2021-09-20,2021-12-15,closed,72262.63316451017,6385.343969165081,0.08836301266006272,16,30,61,time_soft
165,2021-10-19,2022-01-14,closed,74525.39664228556,6949.830955116639,0.09325453158572415,15,28,61,time_soft
166,2021-10-25,2022-01-21,closed,74774.20811315998,1888.8956238097226,0.02526132568266255,17,27,61,time_soft
167,2021-10-28,2022-01-26,closed,75816.3626033873,635.0579861113092,0.008376265548816191,18,29,61,regime_bear
168,2021-12-15,2022-01-26,closed,79694.123491181,-4273.494953855176,-0.05362371485681857,10,11,28,regime_bear
169,2022-01-14,2022-01-26,closed,81237.0844568774,-3292.135404490402,-0.04052503147423941,5,2,7,regime_bear
170,2022-01-21,2022-04-20,closed,77108.54768216267,551.0283343749461,0.007146138151197655,19,36,61,time_soft
