baskets.slices,entry.dip_vol_mult,exit.lot_tp_vol_mult,exit.upday_sell_frac,regime.bear_max_baskets,cagr,mdd,calmar,worst_year,is_calmar,is_mdd,oos25_cagr,oos25_mdd
4,0.25,0.5,0.2,1,0.0329882417391103,-0.3630757823624339,0.0908577309245605,-0.11078399986641563,-0.05104236317878538,-0.3630757823624339,0.03554027456665243,-0.24858674077955034
4,0.25,1.0,0.0,0,0.04516696439805923,-0.4671021061445947,0.09669612661536037,-0.19672255342199263,-0.07784227204991126,-0.4671021061445947,0.06068324360492605,-0.3405853235117602
4,0.25,1.0,0.0,1,0.0442600554377488,-0.46248702648739104,0.09570010163075457,-0.2004028061632248,-0.06690716166893375,-0.46248702648739104,0.05435398235870825,-0.3417854827236195
4,0.25,1.0,0.1,0,0.03764086529883004,-0.4267961162264676,0.08819402020719642,-0.13834847000201067,-0.06886623609013219,-0.4267961162264676,0.048878301601062546,-0.26703061130474814
4,0.25,1.0,0.1,1,0.04351758032416608,-0.39425396987248407,0.11037956152538232,-0.1332314980764152,-0.05047130034981905,-0.39425396987248407,0.049462244808660794,-0.2434171209810081
4,0.25,1.0,0.2,0,0.03767214107825101,-0.362050255315824,0.10405224281747519,-0.11160048386206745,-0.05891282638996296,-0.362050255315824,0.04293461897574136,-0.20845549403902763
4,0.25,1.0,0.2,1,0.0374736677155485,-0.35771542068715656,0.1047583233721463,-0.11078399986641763,-0.045517280055009386,-0.35771542068715656,0.035746163797649055,-0.24385008246361617
4,0.25,1.5,0.0,0,0.0422935281144714,-0.46465242260370776,0.09102186076525132,-0.21363642727731158,-0.07690461693075049,-0.46465242260370776,0.05866401596699844,-0.35737562066049
4,0.25,1.5,0.0,1,0.04145850745185342,-0.4572859274869565,0.09066211085849776,-0.22140267399464497,-0.06308108376668888,-0.4572859274869565,0.05163142237415608,-0.3596830221854945
4,0.25,1.5,0.1,0,0.033533876531955276,-0.41810690299539466,0.08020407290985254,-0.18244637995058255,-0.058899043362988214,-0.41810690299539466,0.03873096431080514,-0.30950435621656824
4,0.25,1.5,0.1,1,0.039136123024976266,-0.39207404811482127,0.09981819305090811,-0.18235255527748262,-0.033867041656871426,-0.39207404811482127,0.03597722905963496,-0.28742931425056306
4,0.25,1.5,0.2,0,0.03501474649129044,-0.3620502553158246,0.09671239276090632,-0.1382813135125346,-0.04117122060595612,-0.3620502553158246,0.03243312796167541,-0.26464950583915536
